"Date","Price","Open","High","Low","Change %"
"Oct 09, 2012","95.600","95.400","95.630","95.400","0.10%"
"Oct 08, 2012","95.500","95.420","95.640","95.300","-0.02%"
"Oct 06, 2012","95.520","95.420","95.520","95.420","0.00%"
"Oct 05, 2012","95.520","95.350","95.600","95.320","0.07%"
"Oct 04, 2012","95.450","95.150","95.530","95.110","0.21%"
"Oct 03, 2012","95.250","94.900","95.320","94.880","0.26%"
"Oct 02, 2012","95.000","94.850","95.030","94.850","0.05%"
"Oct 01, 2012","94.950","94.800","95.070","94.770","0.05%"
"Sep 29, 2012","94.900","94.800","94.900","94.800","0.00%"
"Sep 28, 2012","94.900","94.800","94.950","94.750","0.00%"
"Sep 27, 2012","94.900","94.700","95.050","94.670","0.11%"
"Sep 26, 2012","94.800","94.500","94.820","94.500","0.21%"
"Sep 25, 2012","94.600","94.550","94.650","94.440","-0.05%"
"Sep 24, 2012","94.650","94.550","94.660","94.480","0.00%"
"Sep 22, 2012","94.650","94.550","94.650","94.550","0.00%"
"Sep 21, 2012","94.650","94.550","94.650","94.500","0.16%"
"Sep 20, 2012","94.500","94.450","94.660","94.350","-0.05%"
"Sep 19, 2012","94.550","94.520","94.640","94.400","0.05%"
"Sep 18, 2012","94.500","94.500","94.720","94.350","-0.11%"
"Sep 17, 2012","94.600","94.550","94.710","94.350","-0.05%"
"Sep 15, 2012","94.650","94.550","94.650","94.550","0.14%"
"Sep 14, 2012","94.520","94.510","94.700","94.420","-0.14%"
"Sep 13, 2012","94.650","94.520","94.690","94.450","0.09%"
"Sep 12, 2012","94.565","94.600","94.625","94.520","-0.14%"
"Sep 11, 2012","94.700","94.650","94.780","94.580","-0.05%"
"Sep 10, 2012","94.750","94.650","94.820","94.570","0.00%"
"Sep 08, 2012","94.750","94.650","94.750","94.650","0.00%"
"Sep 07, 2012","94.750","94.600","94.790","94.590","0.05%"
"Sep 06, 2012","94.700","94.650","94.770","94.570","-0.05%"
"Sep 05, 2012","94.750","94.750","94.920","94.650","-0.11%"
"Sep 04, 2012","94.850","94.620","94.880","94.620","0.14%"
"Sep 03, 2012","94.720","94.450","94.750","94.450","0.18%"
"Sep 01, 2012","94.550","94.450","94.550","94.450","0.00%"
"Aug 31, 2012","94.550","94.470","94.700","94.450","-0.02%"
"Aug 30, 2012","94.570","94.650","94.780","94.400","-0.19%"
"Aug 29, 2012","94.750","94.780","94.930","94.650","-0.14%"
"Aug 28, 2012","94.880","94.850","94.950","94.670","-0.07%"
"Aug 27, 2012","94.950","94.850","95.030","94.730","0.00%"
"Aug 25, 2012","94.950","94.850","94.950","94.850","0.00%"
"Aug 24, 2012","94.950","94.650","95.000","94.650","0.21%"
"Aug 23, 2012","94.750","94.350","94.820","94.350","0.32%"
"Aug 22, 2012","94.450","94.350","94.450","94.350","0.00%"
"Aug 21, 2012","94.450","94.350","94.450","94.350","0.03%"
"Aug 20, 2012","94.420","94.350","94.450","94.320","-0.11%"
"Aug 18, 2012","94.520","94.420","94.520","94.420","0.00%"
"Aug 17, 2012","94.520","94.350","94.840","94.350","0.02%"
"Aug 16, 2012","94.500","94.350","94.550","94.180","0.00%"
"Aug 15, 2012","94.500","94.400","94.500","94.230","0.00%"
"Aug 14, 2012","94.500","94.400","94.500","94.300","0.00%"
"Aug 13, 2012","94.500","94.000","94.950","94.000","0.43%"
"Aug 11, 2012","94.100","94.000","94.100","94.000","0.00%"
"Aug 10, 2012","94.100","94.000","94.300","94.000","0.00%"
"Aug 09, 2012","94.100","94.200","94.300","93.900","-0.21%"
"Aug 08, 2012","94.300","94.150","94.300","93.940","0.00%"
"Aug 07, 2012","94.300","94.100","94.430","94.100","0.11%"
"Aug 06, 2012","94.200","94.270","94.370","94.080","-0.53%"
"Aug 04, 2012","94.700","94.600","94.700","94.600","0.00%"
"Aug 03, 2012","94.700","94.600","94.700","94.400","0.00%"
"Aug 02, 2012","94.700","94.600","94.700","94.350","0.00%"
"Aug 01, 2012","94.700","94.600","94.740","94.500","0.11%"
"Jul 31, 2012","94.600","94.700","94.850","94.450","0.05%"
"Jul 30, 2012","94.550","94.600","94.820","94.400","-0.05%"
"Jul 28, 2012","94.600","94.450","94.600","94.450","0.00%"
"Jul 27, 2012","94.600","94.250","94.710","94.250","0.26%"
"Jul 26, 2012","94.350","94.300","94.700","94.250","-0.05%"
"Jul 25, 2012","94.400","94.300","94.680","94.300","-0.02%"
"Jul 24, 2012","94.420","94.320","94.650","94.300","0.00%"
"Jul 23, 2012","94.420","94.320","94.420","94.320","0.00%"
"Jul 21, 2012","94.420","94.320","94.420","94.320","0.02%"
"Jul 20, 2012","94.400","94.320","94.650","94.300","-0.02%"
"Jul 19, 2012","94.420","94.330","94.610","94.260","-0.01%"
"Jul 18, 2012","94.430","94.300","94.550","94.300","-0.13%"
"Jul 17, 2012","94.550","94.250","94.600","94.250","0.16%"
"Jul 16, 2012","94.400","94.300","94.760","94.300","0.00%"
"Jul 14, 2012","94.400","94.250","94.400","94.250","0.00%"
"Jul 13, 2012","94.400","94.320","94.630","94.250","-0.02%"
"Jul 12, 2012","94.420","94.350","94.450","94.200","-0.03%"
"Jul 11, 2012","94.450","94.350","94.540","94.150","-0.04%"
"Jul 10, 2012","94.490","93.950","94.490","93.950","0.31%"
"Jul 09, 2012","94.200","94.070","94.200","93.670","0.11%"
"Jul 07, 2012","94.100","94.000","94.100","94.000","0.00%"
"Jul 06, 2012","94.100","94.330","94.430","93.900","-0.21%"
"Jul 05, 2012","94.300","94.450","94.620","94.150","-0.34%"
"Jul 04, 2012","94.620","94.550","94.710","94.350","-0.10%"
"Jul 03, 2012","94.710","94.550","94.890","94.500","0.02%"
"Jul 02, 2012","94.690","94.550","94.690","94.480","0.12%"
"Jun 30, 2012","94.580","94.480","94.580","94.480","-0.07%"
"Jun 29, 2012","94.650","94.300","94.790","94.300","0.15%"
"Jun 28, 2012","94.510","94.550","94.760","94.250","-0.15%"
"Jun 27, 2012","94.650","94.400","94.800","94.360","0.20%"
"Jun 26, 2012","94.460","94.400","94.600","94.350","0.00%"
"Jun 25, 2012","94.460","94.390","94.600","94.360","-0.04%"
"Jun 23, 2012","94.500","94.400","94.500","94.400","0.00%"
"Jun 22, 2012","94.500","94.350","94.600","94.310","0.08%"
"Jun 21, 2012","94.420","94.200","94.500","94.170","0.13%"
"Jun 20, 2012","94.300","93.850","94.320","93.800","0.39%"
"Jun 19, 2012","93.930","93.950","94.110","93.730","-0.13%"
"Jun 18, 2012","94.050","94.080","94.280","93.880","-0.16%"
"Jun 16, 2012","94.200","94.100","94.200","94.100","0.00%"
"Jun 15, 2012","94.200","94.200","94.420","94.050","-0.07%"
"Jun 14, 2012","94.270","94.320","94.590","94.100","-0.13%"
"Jun 13, 2012","94.390","94.420","94.570","94.250","-0.11%"
"Jun 12, 2012","94.490","94.250","94.580","94.160","0.15%"
"Jun 11, 2012","94.350","94.230","94.430","94.220","0.00%"
"Jun 09, 2012","94.350","94.250","94.350","94.250","0.00%"
"Jun 08, 2012","94.350","94.050","94.390","93.930","0.21%"
"Jun 07, 2012","94.150","94.100","94.400","93.900","-0.05%"
"Jun 06, 2012","94.200","93.800","94.350","93.330","0.32%"
"Jun 05, 2012","93.900","93.540","94.100","93.410","0.00%"
"Jun 04, 2012","93.900","93.620","94.050","93.460","0.19%"
"Jun 02, 2012","93.720","93.620","93.720","93.620","-0.03%"
"Jun 01, 2012","93.750","93.550","93.880","93.320","0.11%"
"May 31, 2012","93.650","93.430","94.200","93.430","0.13%"
"May 30, 2012","93.530","92.900","93.570","92.680","0.68%"
"May 29, 2012","92.900","91.820","93.090","91.630","0.80%"
"May 28, 2012","92.165","91.700","92.245","91.560","0.40%"
"May 26, 2012","91.800","91.700","91.800","91.700","0.00%"
"May 25, 2012","91.800","91.900","92.000","91.630","-0.22%"
"May 24, 2012","92.000","91.950","92.320","91.790","-0.05%"
"May 23, 2012","92.050","91.350","92.210","91.140","0.81%"
"May 22, 2012","91.310","91.150","91.800","91.080","0.01%"
"May 21, 2012","91.300","90.850","91.460","90.660","0.38%"
"May 19, 2012","90.950","90.850","90.950","90.850","0.00%"
"May 18, 2012","90.950","90.850","91.120","90.680","0.00%"
"May 17, 2012","90.950","90.800","91.020","90.740","0.06%"
"May 16, 2012","90.900","90.800","91.010","90.750","0.00%"
"May 15, 2012","90.900","90.800","91.000","90.700","0.00%"
"May 14, 2012","90.900","90.880","90.980","90.720","-0.09%"
"May 12, 2012","90.980","90.880","90.980","90.880","0.00%"
"May 11, 2012","90.980","90.850","90.990","90.750","0.03%"
"May 10, 2012","90.950","90.800","91.010","90.660","0.06%"
"May 09, 2012","90.900","90.800","90.960","90.700","0.00%"
"May 08, 2012","90.900","90.720","91.000","90.670","0.09%"
"May 07, 2012","90.820","90.700","90.950","90.700","0.02%"
"May 05, 2012","90.800","90.700","90.800","90.700","0.00%"
"May 04, 2012","90.800","90.700","90.900","90.640","0.00%"
"May 03, 2012","90.800","90.800","91.000","90.660","-0.22%"
"May 02, 2012","91.000","91.000","91.100","90.750","-0.11%"
"May 01, 2012","91.100","91.000","91.100","90.900","0.00%"
"Apr 30, 2012","91.100","90.850","91.150","90.770","0.16%"
"Apr 28, 2012","90.950","90.850","90.950","90.850","0.00%"
"Apr 27, 2012","90.950","90.800","91.000","90.730","0.06%"
"Apr 26, 2012","90.900","90.770","90.930","90.680","0.03%"
"Apr 25, 2012","90.870","90.850","90.990","90.700","-0.09%"
"Apr 24, 2012","90.950","90.800","91.040","90.650","0.06%"
"Apr 23, 2012","90.900","90.700","91.000","90.640","0.11%"
"Apr 21, 2012","90.800","90.700","90.800","90.700","0.00%"
"Apr 20, 2012","90.800","90.700","90.880","90.600","0.00%"
"Apr 19, 2012","90.800","90.700","90.870","90.600","0.00%"
"Apr 18, 2012","90.800","90.680","90.820","90.550","0.02%"
"Apr 17, 2012","90.780","90.700","90.850","90.600","-0.02%"
"Apr 16, 2012","90.800","90.500","90.820","90.500","0.22%"
"Apr 14, 2012","90.600","90.500","90.600","90.500","0.00%"
"Apr 13, 2012","90.600","90.650","90.780","90.500","-0.17%"
"Apr 12, 2012","90.750","90.650","90.830","90.580","0.00%"
"Apr 11, 2012","90.750","90.650","90.780","90.500","0.00%"
"Apr 10, 2012","90.750","90.600","90.850","90.600","0.06%"
"Apr 09, 2012","90.700","90.500","90.810","90.500","0.11%"
"Apr 07, 2012","90.600","90.500","90.600","90.500","0.00%"
"Apr 06, 2012","90.600","90.450","90.660","90.450","0.06%"
"Apr 05, 2012","90.550","90.300","90.750","90.070","0.17%"
"Apr 04, 2012","90.400","90.400","90.540","90.100","-0.11%"
"Apr 03, 2012","90.500","90.620","90.730","90.300","-0.24%"
"Apr 02, 2012","90.720","90.520","90.800","90.520","0.11%"
"Mar 31, 2012","90.620","90.520","90.620","90.520","0.00%"
"Mar 30, 2012","90.620","90.650","90.770","90.500","-0.14%"
"Mar 29, 2012","90.750","90.550","90.780","90.510","0.11%"
"Mar 28, 2012","90.650","90.780","90.880","90.500","0.02%"
"Mar 27, 2012","90.630","90.760","90.860","90.530","-0.24%"
"Mar 26, 2012","90.850","90.770","90.880","90.680","-0.02%"
"Mar 24, 2012","90.870","90.770","90.870","90.770","0.00%"
"Mar 23, 2012","90.870","90.780","90.880","90.700","-0.01%"
"Mar 22, 2012","90.880","90.700","90.900","90.630","0.09%"
"Mar 21, 2012","90.800","90.700","90.870","90.550","0.00%"
"Mar 20, 2012","90.800","90.550","90.840","90.550","0.17%"
"Mar 19, 2012","90.650","90.500","90.800","90.500","0.06%"
"Mar 17, 2012","90.600","90.500","90.600","90.500","0.00%"
"Mar 16, 2012","90.600","90.700","90.890","90.500","-0.22%"
"Mar 15, 2012","90.800","90.600","90.890","90.600","0.11%"
"Mar 14, 2012","90.700","90.700","90.850","90.500","-0.11%"
"Mar 13, 2012","90.800","90.600","90.860","90.490","0.11%"
"Mar 12, 2012","90.700","90.650","90.880","90.480","-0.06%"
"Mar 10, 2012","90.750","90.650","90.750","90.650","0.00%"
"Mar 09, 2012","90.750","90.800","91.000","90.550","-0.17%"
"Mar 08, 2012","90.900","90.850","90.950","90.670","-0.08%"
"Mar 07, 2012","90.975","90.850","91.025","90.790","0.03%"
"Mar 06, 2012","90.950","90.850","91.000","90.780","0.00%"
"Mar 05, 2012","90.950","90.950","91.150","90.780","-0.11%"
"Mar 03, 2012","91.050","90.950","91.050","90.950","0.00%"
"Mar 02, 2012","91.050","90.900","91.130","90.900","0.05%"
"Mar 01, 2012","91.000","90.920","91.060","90.850","-0.02%"
"Feb 29, 2012","91.020","90.900","91.070","90.830","0.02%"
"Feb 28, 2012","91.000","90.800","91.060","90.800","0.11%"
"Feb 27, 2012","90.900","90.850","91.070","90.750","-0.05%"
"Feb 25, 2012","90.950","90.850","90.950","90.850","0.06%"
"Feb 24, 2012","90.900","90.750","90.970","90.740","0.06%"
"Feb 23, 2012","90.850","90.750","90.900","90.600","0.00%"
"Feb 22, 2012","90.850","90.820","90.920","90.600","-0.08%"
"Feb 21, 2012","90.920","90.700","91.000","90.700","0.13%"
"Feb 20, 2012","90.800","90.750","90.950","90.700","-0.06%"
"Feb 18, 2012","90.850","90.750","90.850","90.750","0.06%"
"Feb 17, 2012","90.800","90.650","90.990","90.650","0.06%"
"Feb 16, 2012","90.750","90.650","90.800","90.600","0.00%"
"Feb 15, 2012","90.750","90.550","90.790","90.550","0.11%"
"Feb 14, 2012","90.650","90.800","90.960","90.550","-0.28%"
"Feb 13, 2012","90.900","90.650","90.950","90.500","0.17%"
"Feb 11, 2012","90.750","90.650","90.750","90.650","0.11%"
"Feb 10, 2012","90.650","90.700","90.800","90.550","-0.17%"
"Feb 09, 2012","90.800","90.600","90.900","90.600","0.11%"
"Feb 08, 2012","90.700","90.400","90.900","90.400","0.11%"
"Feb 07, 2012","90.600","90.400","90.790","90.400","0.00%"
"Feb 06, 2012","90.600","90.400","90.640","90.400","0.11%"
"Feb 04, 2012","90.500","90.400","90.500","90.400","0.00%"
"Feb 03, 2012","90.500","90.350","90.530","90.350","0.06%"
"Feb 02, 2012","90.450","90.350","90.480","90.290","0.00%"
"Feb 01, 2012","90.450","90.400","90.590","90.300","0.06%"
"Jan 31, 2012","90.400","90.350","90.530","90.300","-0.06%"
"Jan 30, 2012","90.450","90.100","90.480","90.100","0.28%"
"Jan 28, 2012","90.200","90.100","90.200","90.100","0.00%"
"Jan 27, 2012","90.200","90.180","90.350","90.000","-0.09%"
"Jan 26, 2012","90.280","90.000","90.330","90.000","0.01%"
"Jan 25, 2012","90.270","90.150","90.280","90.050","0.02%"
"Jan 24, 2012","90.250","90.150","90.390","90.000","0.00%"
"Jan 23, 2012","90.250","89.950","90.360","89.950","0.00%"
"Jan 21, 2012","90.250","90.150","90.250","90.150","0.00%"
"Jan 20, 2012","90.250","89.950","90.400","89.950","0.22%"
"Jan 19, 2012","90.050","90.200","90.420","89.750","-0.28%"
"Jan 18, 2012","90.300","90.400","90.500","90.120","-0.22%"
"Jan 17, 2012","90.500","90.100","90.500","90.100","0.33%"
"Jan 16, 2012","90.200","90.200","90.500","90.080","-0.11%"
"Jan 14, 2012","90.300","90.200","90.300","90.200","0.00%"
"Jan 13, 2012","90.300","90.100","90.380","90.080","0.11%"
"Jan 12, 2012","90.200","89.950","90.290","89.950","0.17%"
"Jan 11, 2012","90.050","89.700","90.100","89.700","0.19%"
"Jan 10, 2012","89.875","89.980","90.625","89.700","-0.23%"
"Jan 09, 2012","90.080","90.600","91.160","89.880","-0.68%"
"Jan 07, 2012","90.700","90.600","90.700","90.600","0.00%"
"Jan 06, 2012","90.700","90.200","90.750","90.200","0.28%"
"Jan 05, 2012","90.450","90.200","90.530","90.150","0.17%"
"Jan 04, 2012","90.300","90.060","90.440","90.050","0.16%"
"Jan 03, 2012","90.160","89.770","90.300","89.770","0.32%"
"Jan 02, 2012","89.870","89.780","89.880","89.770","-0.01%"
"Dec 31, 2011","89.880","89.780","89.880","89.780","0.00%"
"Dec 30, 2011","89.880","89.820","90.100","89.780","0.03%"
"Dec 29, 2011","89.850","89.750","90.150","89.700","0.00%"
"Dec 28, 2011","89.850","89.850","90.110","89.700","-0.11%"
"Dec 27, 2011","89.950","89.380","90.050","89.380","0.53%"
"Dec 26, 2011","89.480","89.290","89.520","89.270","0.20%"
"Dec 24, 2011","89.300","89.200","89.300","89.200","0.00%"
"Dec 23, 2011","89.300","89.350","89.450","89.000","-0.17%"
"Dec 22, 2011","89.450","89.850","90.030","89.300","-0.56%"
"Dec 21, 2011","89.950","89.900","90.080","89.850","-0.06%"
"Dec 20, 2011","90.000","89.740","90.050","89.740","0.17%"
"Dec 19, 2011","89.850","89.600","89.930","89.600","0.17%"
"Dec 17, 2011","89.700","89.600","89.700","89.600","0.00%"
"Dec 16, 2011","89.700","89.550","89.700","89.300","0.06%"
"Dec 15, 2011","89.650","89.500","89.950","89.450","0.06%"
"Dec 14, 2011","89.600","89.100","89.770","89.100","0.45%"
"Dec 13, 2011","89.200","89.100","89.250","89.060","0.00%"
"Dec 12, 2011","89.200","88.950","89.250","88.950","0.17%"
"Dec 10, 2011","89.050","88.950","89.050","88.950","0.00%"
"Dec 09, 2011","89.050","88.900","89.250","88.800","0.06%"
"Dec 08, 2011","89.000","89.330","89.450","88.900","-0.39%"
"Dec 07, 2011","89.350","89.350","89.520","89.070","-0.22%"
"Dec 06, 2011","89.550","89.350","89.550","89.350","0.11%"
"Dec 05, 2011","89.450","89.350","89.500","89.300","0.00%"
"Dec 03, 2011","89.450","89.350","89.450","89.350","0.00%"
"Dec 02, 2011","89.450","88.720","89.550","88.720","0.71%"
"Dec 01, 2011","88.820","88.650","88.900","88.400","0.08%"
"Nov 30, 2011","88.750","88.300","88.850","88.280","0.40%"
"Nov 29, 2011","88.400","87.950","88.440","87.930","0.40%"
"Nov 28, 2011","88.050","87.920","88.130","87.800","0.23%"
"Nov 26, 2011","87.850","87.700","87.850","87.700","-0.19%"
"Nov 25, 2011","88.020","87.630","88.050","87.630","0.33%"
"Nov 24, 2011","87.730","87.350","87.750","87.350","0.21%"
"Nov 23, 2011","87.550","87.350","87.700","87.350","0.00%"
"Nov 22, 2011","87.550","87.200","87.550","87.200","0.29%"
"Nov 21, 2011","87.300","87.110","87.400","87.100","0.09%"
"Nov 19, 2011","87.220","87.120","87.220","87.120","0.00%"
"Nov 18, 2011","87.220","86.950","87.240","86.950","0.31%"
"Nov 17, 2011","86.950","86.950","87.300","86.800","-0.11%"
"Nov 16, 2011","87.050","86.800","87.050","86.730","0.17%"
"Nov 15, 2011","86.900","86.620","86.900","86.620","0.21%"
"Nov 14, 2011","86.720","86.630","86.800","86.450","-0.01%"
"Nov 12, 2011","86.730","86.630","86.730","86.630","0.00%"
"Nov 11, 2011","86.730","86.600","86.780","86.350","0.03%"
"Nov 10, 2011","86.700","86.250","86.750","86.200","0.41%"
"Nov 09, 2011","86.350","86.250","86.350","86.250","0.00%"
"Nov 08, 2011","86.350","86.250","86.350","86.250","0.00%"
"Nov 07, 2011","86.350","86.250","86.400","86.200","0.00%"
"Nov 05, 2011","86.350","86.250","86.350","86.250","0.00%"
"Nov 04, 2011","86.350","86.120","86.350","86.040","0.15%"
"Nov 03, 2011","86.220","86.100","86.270","86.020","0.02%"
"Nov 02, 2011","86.200","86.000","86.260","85.950","0.12%"
"Nov 01, 2011","86.100","86.450","86.550","85.860","-0.52%"
"Oct 31, 2011","86.550","86.600","86.710","86.450","-0.17%"
"Oct 29, 2011","86.700","86.600","86.700","86.600","0.00%"
"Oct 28, 2011","86.700","86.730","86.850","86.570","-0.15%"
"Oct 27, 2011","86.830","86.800","86.930","86.650","-0.08%"
"Oct 26, 2011","86.900","86.780","86.930","86.750","0.02%"
"Oct 25, 2011","86.880","86.700","86.950","86.700","0.09%"
"Oct 24, 2011","86.800","86.700","86.800","86.700","-0.12%"
"Oct 22, 2011","86.900","86.800","86.900","86.800","0.00%"
"Oct 21, 2011","86.900","86.700","86.930","86.680","0.12%"
"Oct 20, 2011","86.800","86.580","86.870","86.580","0.06%"
"Oct 19, 2011","86.750","86.650","86.980","86.580","0.00%"
"Oct 18, 2011","86.750","86.550","86.800","86.480","0.12%"
"Oct 17, 2011","86.650","86.550","86.700","86.520","0.00%"
"Oct 15, 2011","86.650","86.550","86.650","86.550","0.00%"
"Oct 14, 2011","86.650","86.850","86.950","86.420","-0.35%"
"Oct 13, 2011","86.950","87.150","87.250","86.750","-0.34%"
"Oct 12, 2011","87.250","87.350","87.450","87.100","-0.23%"
"Oct 11, 2011","87.450","87.450","87.600","87.350","-0.11%"
"Oct 10, 2011","87.550","87.410","87.580","87.380","0.17%"
"Oct 08, 2011","87.405","87.440","87.495","87.370","-0.02%"
"Oct 07, 2011","87.420","87.170","87.450","87.150","0.17%"
"Oct 06, 2011","87.270","87.200","87.300","87.050","-0.03%"
"Oct 05, 2011","87.300","87.300","87.420","87.150","-0.11%"
"Oct 04, 2011","87.400","87.400","87.530","87.220","-0.11%"
"Oct 03, 2011","87.500","87.400","87.630","87.300","0.06%"
"Oct 01, 2011","87.450","87.390","87.450","87.390","-0.06%"
"Sep 30, 2011","87.500","87.450","87.640","87.360","-0.06%"
"Sep 29, 2011","87.550","87.400","87.600","87.380","0.06%"
"Sep 28, 2011","87.500","87.350","87.520","87.260","0.06%"
"Sep 27, 2011","87.450","87.420","87.540","87.300","-0.08%"
"Sep 26, 2011","87.520","87.500","87.770","87.400","-0.10%"
"Sep 24, 2011","87.605","87.500","87.695","87.500","0.01%"
"Sep 23, 2011","87.600","87.500","87.740","87.460","0.00%"
"Sep 22, 2011","87.600","87.700","87.850","87.450","-0.23%"
"Sep 21, 2011","87.800","87.700","87.960","87.650","0.00%"
"Sep 20, 2011","87.800","87.620","87.840","87.600","0.09%"
"Sep 19, 2011","87.720","87.750","87.940","87.550","-0.05%"
"Sep 17, 2011","87.760","87.740","87.850","87.720","-0.10%"
"Sep 16, 2011","87.850","87.550","88.000","87.550","0.23%"
"Sep 15, 2011","87.650","87.600","87.900","87.550","-0.06%"
"Sep 14, 2011","87.700","87.400","87.720","87.400","0.23%"
"Sep 13, 2011","87.500","87.450","87.620","87.300","-0.06%"
"Sep 12, 2011","87.550","87.400","87.590","87.400","0.06%"
"Sep 10, 2011","87.500","87.410","87.550","87.400","0.00%"
"Sep 09, 2011","87.500","87.400","87.750","87.400","0.00%"
"Sep 08, 2011","87.500","87.450","87.600","87.350","-0.06%"
"Sep 07, 2011","87.550","87.400","87.570","87.370","0.06%"
"Sep 06, 2011","87.500","87.220","87.580","87.220","0.21%"
"Sep 05, 2011","87.320","87.220","87.540","87.100","0.00%"
"Sep 03, 2011","87.320","87.220","87.320","87.220","0.00%"
"Sep 02, 2011","87.320","87.220","87.320","87.100","0.00%"
"Sep 01, 2011","87.320","87.100","87.320","87.100","0.00%"
"Aug 31, 2011","87.320","87.220","87.320","87.150","0.00%"
"Aug 30, 2011","87.320","87.300","87.400","87.100","-0.09%"
"Aug 29, 2011","87.400","86.850","87.400","86.850","0.28%"
"Aug 27, 2011","87.160","87.050","87.160","87.050","0.24%"
"Aug 26, 2011","86.950","86.750","87.000","86.750","0.12%"
"Aug 25, 2011","86.850","86.720","86.920","86.700","0.03%"
"Aug 24, 2011","86.820","86.900","87.000","86.700","-0.21%"
"Aug 23, 2011","87.000","87.000","87.100","86.900","-0.11%"
"Aug 22, 2011","87.100","86.990","87.170","86.850","0.15%"
"Aug 20, 2011","86.970","86.850","87.000","86.850","0.02%"
"Aug 19, 2011","86.950","86.800","87.020","86.750","0.06%"
"Aug 18, 2011","86.900","86.650","86.930","86.600","0.17%"
"Aug 17, 2011","86.750","86.550","86.770","86.540","0.12%"
"Aug 16, 2011","86.650","86.600","86.740","86.540","-0.06%"
"Aug 15, 2011","86.700","86.380","86.850","86.380","0.08%"
"Aug 13, 2011","86.635","86.590","86.685","86.520","0.18%"
"Aug 12, 2011","86.480","86.300","86.520","86.300","0.09%"
"Aug 11, 2011","86.400","86.300","86.430","86.270","0.00%"
"Aug 10, 2011","86.400","86.400","86.500","86.250","-0.12%"
"Aug 09, 2011","86.500","86.360","86.530","86.320","0.05%"
"Aug 08, 2011","86.460","86.650","86.780","86.350","-0.18%"
"Aug 06, 2011","86.615","86.200","86.775","86.200","0.36%"
"Aug 05, 2011","86.300","86.200","86.390","86.100","0.00%"
"Aug 04, 2011","86.300","86.520","86.620","86.100","-0.37%"
"Aug 03, 2011","86.620","86.700","86.850","86.500","-0.21%"
"Aug 02, 2011","86.800","86.700","86.800","86.700","0.00%"
"Aug 01, 2011","86.800","86.540","86.880","86.540","0.27%"
"Jul 30, 2011","86.570","86.500","86.630","86.500","-0.09%"
"Jul 29, 2011","86.650","86.400","86.700","86.400","0.17%"
"Jul 28, 2011","86.500","86.550","86.650","86.360","-0.29%"
"Jul 27, 2011","86.750","86.350","86.750","86.340","0.35%"
"Jul 26, 2011","86.450","86.320","86.530","86.250","0.03%"
"Jul 25, 2011","86.420","86.120","86.470","86.110","0.28%"
"Jul 23, 2011","86.180","86.150","86.180","86.120","-0.02%"
"Jul 22, 2011","86.200","86.100","86.320","86.000","0.00%"
"Jul 21, 2011","86.200","86.200","86.300","86.000","-0.06%"
"Jul 20, 2011","86.250","86.250","86.500","86.100","0.06%"
"Jul 19, 2011","86.200","86.100","86.410","86.000","0.00%"
"Jul 18, 2011","86.200","86.050","86.420","86.050","0.15%"
"Jul 16, 2011","86.075","86.050","86.105","86.000","-0.09%"
"Jul 15, 2011","86.150","85.950","86.160","85.900","0.12%"
"Jul 14, 2011","86.050","85.800","86.100","85.760","0.17%"
"Jul 13, 2011","85.900","85.780","85.960","85.780","0.02%"
"Jul 12, 2011","85.880","85.900","86.000","85.780","-0.14%"
"Jul 11, 2011","86.000","85.920","86.250","85.860","0.10%"
"Jul 09, 2011","85.915","85.910","85.975","85.880","-0.12%"
"Jul 08, 2011","86.020","85.830","86.200","85.780","0.10%"
"Jul 07, 2011","85.930","85.800","85.970","85.750","0.03%"
"Jul 06, 2011","85.900","85.860","85.980","85.800","-0.09%"
"Jul 05, 2011","85.980","85.950","86.050","85.850","-0.02%"
"Jul 04, 2011","86.000","85.950","86.050","85.780","0.09%"
"Jul 02, 2011","85.925","85.900","85.955","85.840","-0.15%"
"Jul 01, 2011","86.050","85.950","86.050","85.900","0.00%"
"Jun 30, 2011","86.050","86.020","86.190","85.880","-0.12%"
"Jun 29, 2011","86.150","86.020","86.250","85.920","0.06%"
"Jun 28, 2011","86.100","85.950","86.250","85.930","0.06%"
"Jun 27, 2011","86.050","85.880","86.200","85.850","0.15%"
"Jun 25, 2011","85.925","85.900","85.985","85.850","-0.06%"
"Jun 24, 2011","85.980","85.700","86.040","85.700","0.21%"
"Jun 23, 2011","85.800","85.570","85.990","85.570","0.12%"
"Jun 22, 2011","85.700","85.650","85.790","85.480","-0.06%"
"Jun 21, 2011","85.750","85.750","85.880","85.600","-0.12%"
"Jun 20, 2011","85.850","85.800","85.940","85.620","-0.01%"
"Jun 18, 2011","85.855","85.800","85.875","85.770","-0.11%"
"Jun 17, 2011","85.950","85.800","86.020","85.800","0.06%"
"Jun 16, 2011","85.900","85.800","86.030","85.720","0.00%"
"Jun 15, 2011","85.900","85.750","86.000","85.660","0.06%"
"Jun 14, 2011","85.850","85.650","85.860","85.590","0.12%"
"Jun 13, 2011","85.750","85.600","85.840","85.600","0.06%"
"Jun 11, 2011","85.700","85.600","85.700","85.600","0.00%"
"Jun 10, 2011","85.700","85.600","85.810","85.600","0.00%"
"Jun 09, 2011","85.700","85.850","85.950","85.500","-0.29%"
"Jun 08, 2011","85.950","85.950","86.050","85.800","-0.12%"
"Jun 07, 2011","86.050","85.900","86.250","85.830","0.06%"
